numero,annee,article,bureau,code_commission,code_imp,commissionnaire,importateur,numero.1,origine,produit,provenance,regime,date,libelle_produit,origine_encoded,provenance_encoded,importateur_encoded,commissionnaire_encoded,regime_encoded,pays_correspondance,transaction_repetitivite,risk_score,risk_category
35586,2019,1,18N,91861,109554,Banus,Bagububoes,80254,TURQUIE,1905909000,TURQUIE,8797,12/09/2019,-Autres:--Autres,105,100,1052,83,67,1,0.0,0.1828879416292101,Vert (Risque Faible)
35587,2019,1,18N,96377,96377,Egubilius,Egubilius,80255,CHINE,8714109000,CHINE,1450,12/09/2019,#NOM?,21,21,2686,214,3,1,0.1191860465116279,0.1802332348391471,Vert (Risque Faible)
35588,2019,3,18N,96884,96884,Ebobefritus,Ebobefritus,80261,CHINE,8201109000,CHINE,1450,12/09/2019,#NOM?,21,21,2595,209,3,1,0.07267441860465115,0.21174515078089878,Vert (Risque Faible)
35589,2018,2,15M,22021,33319,Eugudaguguses,Bidabigubinulius,15411,ESPAGNE,303490000,SÉNÉGAL,9742,25/06/2018,"- THONS (DU GENRE THUNNUS), LISTAOS OU BONITES A VENTRE RAYE (EUTHYNNUS (KATSUWONUS) PELAMIS), A L EXCLUSION DES ABATS DE POISSONS COMESTIBLES DES N°S 0303.91 À 0303.99:
--AUTRES",33,93,1414,232,81,0,0.502906976744186,0.7293429363355792,Rouge (Très Susceptible de Fraude)
35590,2019,1,18N,82800,82800,Fabufritor,Fabufritor,80297,CHINE,4202299000,CHINE,1450,12/09/2019,#NOM?,21,21,3042,246,3,1,0.4941860465116279,0.1649633677536665,Vert (Risque Faible)
35591,2019,1,18N,80309,22117,Dabobibebubunus,Aubibinulaulus,80315,GHANA,1511909900,GHANA,8797,12/09/2019,- AUTRES :-- AUTRES :--- AUTRES,38,38,725,132,67,1,0.023255813953488372,0.06831973964783866,Vert (Risque Faible)
35592,2019,1,18N,32575,21973,Aunulius,Bibodanus,80330,TURQUIE,3923309000,TURQUIE,8797,12/09/2019,#NOM?,105,100,1382,66,67,1,0.0,0.09613771511661064,Vert (Risque Faible)
35593,2019,1,18N,15838,15838,Anaugubegucus,Fabobetus,80343,CHINE,8714109000,CHINE,1450,12/09/2019,#NOM?,21,21,3002,34,3,1,0.1191860465116279,0.32814146681796674,Vert (Risque Faible)
35594,2019,1,18N,125966,125966,Fabegusgusbucio,Fabegusgusbucio,80345,CHINE,8714999000,CHINE,1450,12/09/2019,#NOM?,21,21,2973,241,3,1,0.020348837209302327,0.15628286750453912,Vert (Risque Faible)
35595,2019,3,18N,96936,36324,Eubigufrigusgustor,Anulaugufrinus,80373,CHINE,6405909000,CHINE,8797,12/09/2019,#NOM?,21,21,682,224,67,1,0.0029069767441860465,0.15964948994884398,Vert (Risque Faible)
35596,2018,1,10S,2,90433,Dobigusgudabotor,Duboguslius,11389,FRANCE,2815120000,FRANCE,9268,20/12/2017,- HYDROXYDE DE SODIUM (SOUDE CAUSTIQUE ):-- EN SOLUTION AQUEUSE (LESSIVE DE SOUDE CAUSTIQUE)                                                                                                                                                                   ,35,35,2400,173,73,1,0.020348837209302327,0.09349154877646842,Vert (Risque Faible)
35597,2019,1,18N,91861,89117,Banus,Abebogues,80387,TURQUIE,8703332000,TURQUIE,8797,12/09/2019,"-AUTRES VÉHICULES, UNIQUEMENT À MOTEUR À PISTON À ALLUMAGE PAR COMPRESSION (DIESEL OU SEMI-DIESEL) : -- D'UNE CYLINDRÉE EXCÉDANT 2500 CM3 : ---USAGÉS",105,100,7,83,67,1,0.0,0.1700518918723642,Vert (Risque Faible)
35598,2018,3,15M,22021,33319,Eugudaguguses,Bidabigubinulius,15411,ESPAGNE,303490000,SÉNÉGAL,9742,25/06/2018,"- THONS (DU GENRE THUNNUS), LISTAOS OU BONITES A VENTRE RAYE (EUTHYNNUS (KATSUWONUS) PELAMIS), A L EXCLUSION DES ABATS DE POISSONS COMESTIBLES DES N°S 0303.91 À 0303.99:
--AUTRES",33,93,1414,232,81,0,0.502906976744186,0.5509862186246789,Orange (Risque Modéré)
35599,2019,5,18N,13668,54747,Begulius,Egusgufribedacus,80396,FRANCE,7321111100,FRANCE,8797,12/09/2019,---- PrÃ©sentÃ©s entiÃ¨rement Ã  lÂÃ©tat dÃ©montÃ© ou non montÃ© importÃ©s pour lÂindustrie du montage,35,35,2722,99,67,1,0.0,0.05856156370652314,Vert (Risque Faible)
35600,2019,1,18N,2,8166,Dobigusgudabotor,Abidabubucio,80413,SÉNÉGAL,8544499000,SÉNÉGAL,311,12/09/2019,#NOM?,96,93,35,173,15,1,0.023255813953488372,0.23399343144672116,Vert (Risque Faible)
35601,2018,4,15M,22021,33319,Eugudaguguses,Bidabigubinulius,15411,ESPAGNE,303490000,SÉNÉGAL,9742,25/06/2018,"- THONS (DU GENRE THUNNUS), LISTAOS OU BONITES A VENTRE RAYE (EUTHYNNUS (KATSUWONUS) PELAMIS), A L EXCLUSION DES ABATS DE POISSONS COMESTIBLES DES N°S 0303.91 À 0303.99:
--AUTRES",33,93,1414,232,81,0,0.502906976744186,0.7002950762906283,Rouge (Très Susceptible de Fraude)
35602,2018,5,15M,22021,33319,Eugudaguguses,Bidabigubinulius,15411,ESPAGNE,303490000,SÉNÉGAL,9742,25/06/2018,"- THONS (DU GENRE THUNNUS), LISTAOS OU BONITES A VENTRE RAYE (EUTHYNNUS (KATSUWONUS) PELAMIS), A L EXCLUSION DES ABATS DE POISSONS COMESTIBLES DES N°S 0303.91 À 0303.99:
--AUTRES",33,93,1414,232,81,0,0.502906976744186,0.8486659445600875,Rouge (Très Susceptible de Fraude)
35603,2019,8,18N,2,39264,Dobigusgudabotor,Dibiguslius,80427,FRANCE,2103909900,FRANCE,8797,12/09/2019,#NOM?,35,35,1949,173,67,1,0.39244186046511625,0.4038538340294085,Orange (Risque Modéré)
35604,2019,5,18N,2,39264,Dobigusgudabotor,Dibiguslius,80429,FRANCE,2009909000,FRANCE,8797,12/09/2019,#NOM?,35,35,1949,173,67,1,0.39244186046511625,0.29426856173291616,Vert (Risque Faible)
35605,2018,2,10S,2,2,Dobigusgudabotor,Ebogutus,14381,FRANCE,8307900000,FRANCE,1450,28/01/2018,#NOM?,35,35,2618,173,3,1,0.26744186046511625,0.3365922001261777,Vert (Risque Faible)
35606,2019,1,18N,79629,57483,Donulaunulaulius,Ebibocus,80442,ROYAUME-UNI,8701202000,ROYAUME-UNI,8797,12/09/2019,-- UsagÃ©s,83,81,2580,188,67,1,0.0029069767441860465,0.16782488663531175,Vert (Risque Faible)
35607,2019,2,18N,91861,42003,Banus,Agusguslus,80464,ITALIE,9401590000,ITALIE,8797,12/09/2019,"- SIÈGES EN ROTIN, EN OSIER, EN BAMBOU OU EN MATIÈRES SIMILAIRES: -- AUTRES  ",52,54,220,83,67,1,0.0029069767441860465,0.030721324420097704,Vert (Risque Faible)
35608,2019,1,18N,21144,473,Bebugusbelius,Bitor,80469,CHINE,2922429000,CHINE,8797,12/09/2019,#NOM?,21,21,1527,91,67,1,0.05813953488372093,0.12849340382136526,Vert (Risque Faible)
35609,2019,1,18N,2,27754,Dobigusgudabotor,Albobebegusnus,80528,SUÈDE,3813009000,BELGIQUE,8797,12/09/2019,#NOM?,94,11,288,173,67,0,0.020348837209302327,0.5589855311227055,Orange (Risque Modéré)
35610,2019,3,18N,106203,35329,Anbubutus,Digusbubolus,80535,MAROC,7615109000,MAROC,8797,12/09/2019,#NOM?,64,65,2076,37,67,1,0.0,0.1697793502785594,Vert (Risque Faible)
35611,2019,2,18N,33170,46749,Bibubinus,Adabutin,80551,CHINE,4202299000,CHINE,8797,12/09/2019,#NOM?,21,21,116,111,67,1,0.0029069767441860465,0.25101657810910594,Vert (Risque Faible)
35612,2019,1,18N,82800,82800,Fabufritor,Fabufritor,80562,ÉTATS-UNIS,8704212000,ALLEMAGNE,1450,12/09/2019,"- AUTRES, À MOTEUR-- D'UN POIDS EN CHARGE MAXIMAL N'EXCÉDANT PAS 5 TONNES :--- USAGÉS",110,3,3042,246,3,0,0.4941860465116279,0.7300520394903106,Rouge (Très Susceptible de Fraude)
35613,2019,1,18N,83889,84124,Alnulaubodaboes,Braugusgusgudalus,80568,AUSTRALIE,8418219000,AUSTRALIE,8797,12/09/2019,#NOM?,7,8,1671,30,67,1,0.0,0.10465564739223698,Vert (Risque Faible)
35614,2019,2,18N,82800,82800,Fabufritor,Fabufritor,80600,CHINE,7217109000,CHINE,1450,12/09/2019,#NOM?,21,21,3042,246,3,1,0.4941860465116279,0.30402248523917375,Vert (Risque Faible)
35615,2018,6,15M,22021,33319,Eugudaguguses,Bidabigubinulius,15411,ESPAGNE,303490000,SÉNÉGAL,9742,25/06/2018,"- THONS (DU GENRE THUNNUS), LISTAOS OU BONITES A VENTRE RAYE (EUTHYNNUS (KATSUWONUS) PELAMIS), A L EXCLUSION DES ABATS DE POISSONS COMESTIBLES DES N°S 0303.91 À 0303.99:
--AUTRES",33,93,1414,232,81,0,0.502906976744186,0.6359419877179685,Orange (Risque Modéré)
35616,2019,1,18N,28681,113280,Alfrifrilius,Babebutus,80622,CHINE,4202119000,CHINE,8797,12/09/2019,#NOM?,21,21,908,26,67,1,0.005813953488372093,0.19714127946276147,Vert (Risque Faible)
35617,2019,4,18N,110474,104532,Bibinulaubigunus,Bigusgusdator,80628,ITALIE,6405909000,ITALIE,8797,12/09/2019,#NOM?,52,54,1508,107,67,1,0.0,0.20798405261671096,Vert (Risque Faible)
35618,2018,7,15M,22021,33319,Eugudaguguses,Bidabigubinulius,15411,ESPAGNE,303490000,SÉNÉGAL,9742,25/06/2018,"- THONS (DU GENRE THUNNUS), LISTAOS OU BONITES A VENTRE RAYE (EUTHYNNUS (KATSUWONUS) PELAMIS), A L EXCLUSION DES ABATS DE POISSONS COMESTIBLES DES N°S 0303.91 À 0303.99:
--AUTRES",33,93,1414,232,81,0,0.502906976744186,0.7708426634237235,Rouge (Très Susceptible de Fraude)
35619,2019,6,18N,104732,68436,Abubudabees,Biguscus,80651,CHINE,6310909000,CHINE,8797,12/09/2019,#NOM?,21,21,1502,5,67,1,0.0,0.2918439477930824,Vert (Risque Faible)
35620,2019,6,18N,13668,92603,Begulius,Alnulaunules,80660,ÉTATS-UNIS,8418299000,ÉTATS-UNIS,8797,28/10/2019,#NOM?,110,106,451,99,67,1,0.0029069767441860465,0.036098189582896185,Vert (Risque Faible)
35621,2019,1,18N,79629,40012,Donulaunulaulius,Dubogusgugucus,80671,BELGIQUE,8704212000,BELGIQUE,8797,28/10/2019,"- AUTRES, À MOTEUR-- D'UN POIDS EN CHARGE MAXIMAL N'EXCÉDANT PAS 5 TONNES :--- USAGÉS",10,11,2398,188,67,1,0.0,0.12593513706405451,Vert (Risque Faible)
35622,2019,1,18N,91653,38634,Fabufribenulius,Fabufribodaes,80704,ITALIE,8418219000,ITALIE,8797,28/10/2019,#NOM?,52,54,3040,245,67,1,0.005813953488372093,0.09375955703966561,Vert (Risque Faible)
35623,2018,1,10S,2,152,Dobigusgudabotor,Dubigusnulaubucus,11391,ÉMIRATS ARABES UNIS,4805110000,ARABIE SAOUDITE,8797,20/12/2017,- Papier pour cannelure :-- Papier mi-chimique pour cannelure                                                                                                                                                                                                  ,109,6,2370,173,67,0,0.046511627906976744,0.6644965650376611,Orange (Risque Modéré)
35624,2018,8,15M,22021,33319,Eugudaguguses,Bidabigubinulius,15411,ESPAGNE,303490000,SÉNÉGAL,9742,25/06/2018,"- THONS (DU GENRE THUNNUS), LISTAOS OU BONITES A VENTRE RAYE (EUTHYNNUS (KATSUWONUS) PELAMIS), A L EXCLUSION DES ABATS DE POISSONS COMESTIBLES DES N°S 0303.91 À 0303.99:
--AUTRES",33,93,1414,232,81,0,0.502906976744186,0.6450689631959594,Orange (Risque Modéré)
35625,2019,1,18N,33309,33309,Bafrigusnulius,Agubues,80762,CHINE,8714999000,CHINE,1450,28/10/2019,#NOM?,21,21,178,78,3,1,1.0,0.4937746935877846,Orange (Risque Modéré)
35626,2019,7,18N,80309,12992,Dabobibebubunus,Albibonulautor,80777,CHINE,8443391000,CHINE,3997,28/10/2019,--- Machines Ã  copier,21,21,276,132,28,1,0.0029069767441860465,0.06898564779962227,Vert (Risque Faible)
35627,2019,3,18N,34164,93796,Bebolius,Difrinulaubitor,80788,FRANCE,808300000,FRANCE,8797,28/10/2019,#NOM?,35,35,2049,88,67,1,0.005813953488372093,0.26510129865638715,Vert (Risque Faible)
35628,2019,2,18N,7512,7512,Difricio,Fadagustus,80807,UKRAINE,7213919000,CHINE,1159,28/10/2019,#NOM?,106,21,3071,160,1,0,0.29069767441860467,0.5896663299664607,Orange (Risque Modéré)
35629,2018,9,15M,22021,33319,Eugudaguguses,Bidabigubinulius,15411,ESPAGNE,303490000,SÉNÉGAL,9742,25/06/2018,"- THONS (DU GENRE THUNNUS), LISTAOS OU BONITES A VENTRE RAYE (EUTHYNNUS (KATSUWONUS) PELAMIS), A L EXCLUSION DES ABATS DE POISSONS COMESTIBLES DES N°S 0303.91 À 0303.99:
--AUTRES",33,93,1414,232,81,0,0.502906976744186,0.7357623241000298,Rouge (Très Susceptible de Fraude)
35630,2019,11,18N,98665,111307,Bifrigubugusaulius,Dabodaes,80817,CHINE,8201109000,CHINE,8797,28/10/2019,#NOM?,21,21,1765,119,67,1,0.0,0.022959238326697072,Vert (Risque Faible)
35631,2019,2,18N,125966,125966,Fabegusgusbucio,Fabegusgusbucio,80822,CHINE,8504402000,CHINE,1450,28/10/2019,#NOM?,21,21,2973,241,3,1,0.020348837209302327,0.016466619849783183,Vert (Risque Faible)
35632,2019,1,18N,33309,33309,Bafrigusnulius,Agubues,80841,INDE,3004909000,INDE,1450,28/10/2019,#NOM?,46,48,178,78,3,1,1.0,0.4718424517337616,Orange (Risque Modéré)
35633,2019,3,18N,125966,125966,Fabegusgusbucio,Fabegusgusbucio,80850,CHINE,9403709000,CHINE,1450,28/10/2019,#NOM?,21,21,2973,241,3,1,0.020348837209302327,0.008462330190361422,Vert (Risque Faible)
35634,2019,1,18N,32423,102456,Aubigunules,Anbefrigugusfricus,80876,ÉTATS-UNIS,3901900000,ÉTATS-UNIS,8797,28/10/2019,#NOM?,110,106,487,54,67,1,0.0,0.29960259359714436,Vert (Risque Faible)
35635,2019,1,18N,32441,32441,Eunulaubees,Eunulaubees,80889,CHINE,3004909000,CHINE,1450,28/10/2019,#NOM?,21,21,2940,236,3,1,0.22965116279069767,0.3133053107138981,Vert (Risque Faible)
35636,2019,1,18N,24036,24036,Aubifrigulius,Aubifrigulius,80908,ÉMIRATS ARABES UNIS,2009399000,ÉMIRATS ARABES UNIS,1159,28/10/2019,-jus de tout autre agrume:--Autres:---Autres,109,105,733,53,1,1,0.03488372093023256,0.2345921297146409,Vert (Risque Faible)
35637,2019,2,18N,13668,78217,Begulius,Eufribebegusbilus,80916,SUISSE,6405909000,SUISSE,8797,28/10/2019,#NOM?,93,91,2866,99,67,1,0.0,0.2058746931096704,Vert (Risque Faible)
35638,2018,1,10S,94,94,Dobeguslius,Dabolus,11392,FRANCE,3506910000,FRANCE,6784,20/12/2017,- Autres :-- Adhesifs a base de polymeres des n s39.01 a 39.13 ou de caoutchouc.                                                                                                                                                                               ,35,35,1774,169,53,1,0.09011627906976744,0.18133294628168306,Vert (Risque Faible)
35639,2018,10,15M,22021,33319,Eugudaguguses,Bidabigubinulius,15411,ESPAGNE,303490000,SÉNÉGAL,9742,25/06/2018,"- THONS (DU GENRE THUNNUS), LISTAOS OU BONITES A VENTRE RAYE (EUTHYNNUS (KATSUWONUS) PELAMIS), A L EXCLUSION DES ABATS DE POISSONS COMESTIBLES DES N°S 0303.91 À 0303.99:
--AUTRES",33,93,1414,232,81,0,0.502906976744186,0.5661897487780436,Orange (Risque Modéré)
35640,2018,3,10S,2,2,Dobigusgudabotor,Ebogutus,14381,FRANCE,8207130000,FRANCE,1450,28/01/2018,- Outils de forage ou de sondage :-- Avec partie travaillante en cermets                                                                                                                                                                                       ,35,35,2618,173,3,1,0.26744186046511625,0.18499512540734914,Vert (Risque Faible)
35641,2019,1,18N,38988,82969,Afridabecio,Digusgubutin,80940,CHINE,8714999000,CHINE,8797,28/10/2019,#NOM?,21,21,2084,8,67,1,0.0,0.29511834185203384,Vert (Risque Faible)
35642,2018,11,15M,22021,33319,Eugudaguguses,Bidabigubinulius,15411,ESPAGNE,303490000,SÉNÉGAL,9742,25/06/2018,"- THONS (DU GENRE THUNNUS), LISTAOS OU BONITES A VENTRE RAYE (EUTHYNNUS (KATSUWONUS) PELAMIS), A L EXCLUSION DES ABATS DE POISSONS COMESTIBLES DES N°S 0303.91 À 0303.99:
--AUTRES",33,93,1414,232,81,0,0.502906976744186,0.7020663500659943,Rouge (Très Susceptible de Fraude)
35643,2019,2,18N,31582,28452,Fafrigulius,Anaububitor,80957,CHINE,4202129000,CHINE,8797,28/10/2019,#NOM?,21,21,459,250,67,1,0.0029069767441860465,0.13898077328535657,Vert (Risque Faible)
35644,2018,4,10S,2,2,Dobigusgudabotor,Ebogutus,14381,FRANCE,8544420000,FRANCE,1450,28/01/2018,#NOM?,35,35,2618,173,3,1,0.26744186046511625,0.37788990277900114,Vert (Risque Faible)
35645,2018,1,10S,52399,104572,Dabobonules,Aldabobubutin,14382,GHANA,1511909900,GHANA,1159,28/01/2018,- AUTRES :-- AUTRES :--- AUTRES,38,38,336,133,1,1,0.0,0.19797085315836624,Vert (Risque Faible)
35646,2019,9,18N,6717,94853,Dobibofricio,Braudanulaulius,80971,ITALIE,3808999000,ITALIE,8797,25/09/2019,#NOM?,52,54,1610,171,67,1,0.0,0.14529076478406774,Vert (Risque Faible)
35647,2018,1,10S,60176,43050,Digusguslus,Eubobilus,14385,ALBANIE,8703232010,BELGIQUE,8797,28/01/2018,----USAGES D UNE CYLINDRÃ©E COMPRISE ENTRE 1500CM3 ET 2180CM3,1,11,2798,163,67,0,0.0,0.510184542192879,Orange (Risque Modéré)
35648,2018,1,10S,32334,37025,Begugusfrigustus,Algusbifribedanus,11393,ÉMIRATS ARABES UNIS,8529100000,ÉMIRATS ARABES UNIS,8797,20/12/2017,"- Antennes et reflecteurs d antennes de tous types, parties reconnaissables comme etant utilisees conjointement avec ces                                                                                                                                       ",109,105,410,98,67,1,0.03779069767441861,0.18096612301630016,Vert (Risque Faible)
35649,2018,1,10S,79406,79406,Ebegusfrifritor,Ebegusfrifritor,14386,ALLEMAGNE,8703232010,BELGIQUE,1450,28/01/2018,----USAGES D UNE CYLINDRÃ©E COMPRISE ENTRE 1500CM3 ET 2180CM3,3,11,2573,208,3,0,0.0813953488372093,0.5669724925830724,Orange (Risque Modéré)
35650,2018,1,15M,22021,33319,Eugudaguguses,Bidabigubinulius,15412,ESPAGNE,303490000,ESPAGNE,9742,25/06/2018,"- THONS (DU GENRE THUNNUS), LISTAOS OU BONITES A VENTRE RAYE (EUTHYNNUS (KATSUWONUS) PELAMIS), A L EXCLUSION DES ABATS DE POISSONS COMESTIBLES DES N°S 0303.91 À 0303.99:
--AUTRES",33,33,1414,232,81,1,0.502906976744186,0.4297697991359867,Orange (Risque Modéré)
35651,2019,4,18N,15838,15838,Anaugubegucus,Fabobetus,81082,CHINE,8528729000,CHINE,1450,25/09/2019,#NOM?,21,21,3002,34,3,1,0.1191860465116279,0.06632617615987152,Vert (Risque Faible)
35652,2019,1,18N,2,93945,Dobigusgudabotor,Eugubigusgunus,81083,TURQUIE,7308909900,TURQUIE,9578,25/09/2019,#NOM?,105,100,2899,173,77,1,0.020348837209302327,0.04918899765327145,Vert (Risque Faible)
35653,2019,2,18N,15838,15838,Anaugubegucus,Fabobetus,81092,CHINE,8415909000,CHINE,1450,25/09/2019,#NOM?,21,21,3002,34,3,1,0.1191860465116279,0.25584207316500923,Vert (Risque Faible)
35654,2018,2,15M,22021,33319,Eugudaguguses,Bidabigubinulius,15412,ESPAGNE,303490000,ESPAGNE,9742,25/06/2018,"- THONS (DU GENRE THUNNUS), LISTAOS OU BONITES A VENTRE RAYE (EUTHYNNUS (KATSUWONUS) PELAMIS), A L EXCLUSION DES ABATS DE POISSONS COMESTIBLES DES N°S 0303.91 À 0303.99:
--AUTRES",33,33,1414,232,81,1,0.502906976744186,0.3429568065866875,Vert (Risque Faible)
35655,2018,3,15M,22021,33319,Eugudaguguses,Bidabigubinulius,15412,ESPAGNE,303490000,ESPAGNE,9742,25/06/2018,"- THONS (DU GENRE THUNNUS), LISTAOS OU BONITES A VENTRE RAYE (EUTHYNNUS (KATSUWONUS) PELAMIS), A L EXCLUSION DES ABATS DE POISSONS COMESTIBLES DES N°S 0303.91 À 0303.99:
--AUTRES",33,33,1414,232,81,1,0.502906976744186,0.35525184105794,Vert (Risque Faible)
35656,2018,4,15M,22021,33319,Eugudaguguses,Bidabigubinulius,15412,ESPAGNE,303490000,ESPAGNE,9742,25/06/2018,"- THONS (DU GENRE THUNNUS), LISTAOS OU BONITES A VENTRE RAYE (EUTHYNNUS (KATSUWONUS) PELAMIS), A L EXCLUSION DES ABATS DE POISSONS COMESTIBLES DES N°S 0303.91 À 0303.99:
--AUTRES",33,33,1414,232,81,1,0.502906976744186,0.1734254662176181,Vert (Risque Faible)
35657,2018,5,15M,22021,33319,Eugudaguguses,Bidabigubinulius,15412,ESPAGNE,303490000,ESPAGNE,9742,25/06/2018,"- THONS (DU GENRE THUNNUS), LISTAOS OU BONITES A VENTRE RAYE (EUTHYNNUS (KATSUWONUS) PELAMIS), A L EXCLUSION DES ABATS DE POISSONS COMESTIBLES DES N°S 0303.91 À 0303.99:
--AUTRES",33,33,1414,232,81,1,0.502906976744186,0.17819548919192083,Vert (Risque Faible)
35658,2019,1,18N,32334,101273,Begugusfrigustus,Fadabodator,81165,TURQUIE,713409000,TURQUIE,8797,25/09/2019,#NOM?,105,100,3056,98,67,1,0.0,0.1648042972701135,Vert (Risque Faible)
35659,2019,1,18N,2,123572,Dobigusgudabotor,Anbetus,81170,TUNISIE,713209000,TUNISIE,8797,25/09/2019,#NOM?,104,99,498,173,67,1,0.03197674418604651,0.21333451400458875,Vert (Risque Faible)
35660,2019,3,18N,52399,132712,Dabobonules,Danulaugusbonus,81194,FRANCE,8528739000,FRANCE,8797,25/09/2019,#NOM?,35,35,1904,133,67,1,0.0,0.25795368705510413,Vert (Risque Faible)
35661,2019,1,18N,22187,92907,Eubinules,Bebedatus,81205,CANADA,6405909000,CANADA,8797,25/09/2019,#NOM?,17,17,1120,225,67,1,0.00872093023255814,0.24938329467435644,Vert (Risque Faible)
35662,2019,5,18N,22187,92907,Eubinules,Bebedatus,81205,CANADA,4202219000,CANADA,8797,25/09/2019,#NOM?,17,17,1120,225,67,1,0.00872093023255814,0.04280308810100905,Vert (Risque Faible)
35663,2019,1,18N,22187,82658,Eubinules,Dagunulautor,81218,CANADA,8703332000,CANADA,8797,25/09/2019,"-AUTRES VÉHICULES, UNIQUEMENT À MOTEUR À PISTON À ALLUMAGE PAR COMPRESSION (DIESEL OU SEMI-DIESEL) : -- D'UNE CYLINDRÉE EXCÉDANT 2500 CM3 : ---USAGÉS",17,17,1866,225,67,1,0.0,0.28519013241467756,Vert (Risque Faible)
35664,2019,1,18N,22187,40649,Eubinules,Edafrigustus,81219,ÉTATS-UNIS,8703332000,ÉTATS-UNIS,8797,25/09/2019,"-AUTRES VÉHICULES, UNIQUEMENT À MOTEUR À PISTON À ALLUMAGE PAR COMPRESSION (DIESEL OU SEMI-DIESEL) : -- D'UNE CYLINDRÉE EXCÉDANT 2500 CM3 : ---USAGÉS",110,106,2656,225,67,1,0.0,0.24835809521329152,Vert (Risque Faible)
35665,2019,3,18N,2,6165,Dobigusgudabotor,Dagusaugusautin,81236,FRANCE,8421399000,FRANCE,9268,25/09/2019,#NOM?,35,35,1869,173,73,1,0.05232558139534884,0.10651885060415872,Vert (Risque Faible)
35666,2019,1,18N,2,24049,Dobigusgudabotor,Baguscus,81238,PORTUGAL,4802569000,FRANCE,1159,25/09/2019,#NOM?,78,35,1078,173,1,0,0.046511627906976744,0.5779494599424865,Orange (Risque Modéré)
35667,2019,1,18N,2,24049,Dobigusgudabotor,Baguscus,81248,ITALIE,4811419000,FRANCE,1159,25/09/2019,#NOM?,52,35,1078,173,1,0,0.046511627906976744,0.6222071641867445,Orange (Risque Modéré)
35668,2019,3,18N,7886,22653,Eugustin,Albobonus,81252,FRANCE,2208900090,FRANCE,1159,25/09/2019,#NOM?,35,35,294,235,1,1,0.0,0.11255646216418971,Vert (Risque Faible)
35669,2018,6,15M,22021,33319,Eugudaguguses,Bidabigubinulius,15412,ESPAGNE,303490000,ESPAGNE,9742,25/06/2018,"- THONS (DU GENRE THUNNUS), LISTAOS OU BONITES A VENTRE RAYE (EUTHYNNUS (KATSUWONUS) PELAMIS), A L EXCLUSION DES ABATS DE POISSONS COMESTIBLES DES N°S 0303.91 À 0303.99:
--AUTRES",33,33,1414,232,81,1,0.502906976744186,0.3090437894838275,Vert (Risque Faible)
35670,2018,1,10S,6492,342,Alnulaubocio,Albugubutus,14387,FRANCE,409000000,FRANCE,8797,28/01/2018,Miel naturel.                                                                                                                                                                                                                                                  ,35,35,326,29,67,1,0.08430232558139535,0.21986927063668013,Vert (Risque Faible)
